Time(ms),Device Name,Device Id,Position X(m),Position Y(m),Position Z(m),
48000.000000,MOBILE_STATION_12,12,59.000000,313.000000,0.000000,
48000.000000,MOBILE_STATION_13,13,197.000000,131.000000,0.000000,
48000.000000,MOBILE_STATION_14,14,185.000000,77.000000,0.000000,
48000.000000,MOBILE_STATION_15,15,119.000000,18.000000,0.000000,
48000.000000,MOBILE_STATION_16,16,254.000000,25.000000,0.000000,
48000.000000,MOBILE_STATION_17,17,97.000000,191.000000,0.000000,
48000.000000,MOBILE_STATION_18,18,273.000000,262.000000,0.000000,
48000.000000,MOBILE_STATION_19,19,288.000000,12.000000,0.000000,
48000.000000,MOBILE_STATION_20,20,2.000000,242.000000,0.000000,
48000.000000,MOBILE_STATION_21,21,4.000000,9.000000,0.000000,
49000.000000,MOBILE_STATION_6,6,11.000000,17.000000,0.000000,
49000.000000,MOBILE_STATION_7,7,20.000000,25.000000,0.000000,
49000.000000,MOBILE_STATION_8,8,38.000000,224.000000,0.000000,
49000.000000,MOBILE_STATION_9,9,1.000000,98.000000,0.000000,
49000.000000,MOBILE_STATION_10,10,63.000000,24.000000,0.000000,
49000.000000,MOBILE_STATION_11,11,109.000000,89.000000,0.000000,
49000.000000,MOBILE_STATION_12,12,67.000000,252.000000,0.000000,
49000.000000,MOBILE_STATION_13,13,156.000000,152.000000,0.000000,
49000.000000,MOBILE_STATION_14,14,129.000000,222.000000,0.000000,
49000.000000,MOBILE_STATION_15,15,116.000000,19.000000,0.000000,
49000.000000,MOBILE_STATION_16,16,223.000000,33.000000,0.000000,
49000.000000,MOBILE_STATION_17,17,284.000000,134.000000,0.000000,
49000.000000,MOBILE_STATION_18,18,262.000000,138.000000,0.000000,
49000.000000,MOBILE_STATION_19,19,318.000000,1.000000,0.000000,
49000.000000,MOBILE_STATION_20,20,28.000000,282.000000,0.000000,
49000.000000,MOBILE_STATION_21,21,23.000000,10.000000,0.000000,
50000.000000,MOBILE_STATION_6,6,22.000000,20.000000,0.000000,
50000.000000,MOBILE_STATION_7,7,3.000000,21.000000,0.000000,
50000.000000,MOBILE_STATION_8,8,14.000000,209.000000,0.000000,
50000.000000,MOBILE_STATION_9,9,29.000000,75.000000,0.000000,
50000.000000,MOBILE_STATION_10,10,65.000000,35.000000,0.000000,
50000.000000,MOBILE_STATION_11,11,45.000000,40.000000,0.000000,
50000.000000,MOBILE_STATION_12,12,38.000000,326.000000,0.000000,
50000.000000,MOBILE_STATION_13,13,173.000000,145.000000,0.000000,
50000.000000,MOBILE_STATION_14,14,169.000000,73.000000,0.000000,
50000.000000,MOBILE_STATION_15,15,121.000000,12.000000,0.000000,
50000.000000,MOBILE_STATION_16,16,254.000000,25.000000,0.000000,
50000.000000,MOBILE_STATION_17,17,101.000000,187.000000,0.000000,
50000.000000,MOBILE_STATION_18,18,281.000000,263.000000,0.000000,
50000.000000,MOBILE_STATION_19,19,276.000000,25.000000,0.000000,
50000.000000,MOBILE_STATION_20,20,41.000000,274.000000,0.000000,
50000.000000,MOBILE_STATION_21,21,0.000000,6.000000,0.000000,
51000.000000,MOBILE_STATION_6,6,22.000000,28.000000,0.000000,
51000.000000,MOBILE_STATION_7,7,5.000000,22.000000,0.000000,
51000.000000,MOBILE_STATION_8,8,24.000000,237.000000,0.000000,
51000.000000,MOBILE_STATION_9,9,9.000000,52.000000,0.000000,
51000.000000,MOBILE_STATION_10,10,51.000000,16.000000,0.000000,
51000.000000,MOBILE_STATION_11,11,101.000000,76.000000,0.000000,
51000.000000,MOBILE_STATION_12,12,82.000000,237.000000,0.000000,
51000.000000,MOBILE_STATION_13,13,149.000000,136.000000,0.000000,
51000.000000,MOBILE_STATION_14,14,135.000000,211.000000,0.000000,
51000.000000,MOBILE_STATION_15,15,121.000000,25.000000,0.000000,
51000.000000,MOBILE_STATION_16,16,218.000000,49.000000,0.000000,
51000.000000,MOBILE_STATION_17,17,272.000000,130.000000,0.000000,
51000.000000,MOBILE_STATION_18,18,250.000000,152.000000,0.000000,
51000.000000,MOBILE_STATION_19,19,287.000000,9.000000,0.000000,
51000.000000,MOBILE_STATION_20,20,30.000000,274.000000,0.000000,
51000.000000,MOBILE_STATION_21,21,13.000000,10.000000,0.000000,
52000.000000,MOBILE_STATION_6,6,18.000000,4.000000,0.000000,
52000.000000,MOBILE_STATION_7,7,1.000000,6.000000,0.000000,
52000.000000,MOBILE_STATION_8,8,18.000000,204.000000,0.000000,
52000.000000,MOBILE_STATION_9,9,44.000000,58.000000,0.000000,
52000.000000,MOBILE_STATION_10,10,65.000000,45.000000,0.000000,
52000.000000,MOBILE_STATION_11,11,42.000000,58.000000,0.000000,
52000.000000,MOBILE_STATION_12,12,40.000000,327.000000,0.000000,
52000.000000,MOBILE_STATION_13,13,166.000000,127.000000,0.000000,
52000.000000,MOBILE_STATION_14,14,163.000000,75.000000,0.000000,
52000.000000,MOBILE_STATION_15,15,113.000000,10.000000,0.000000,
52000.000000,MOBILE_STATION_16,16,242.000000,38.000000,0.000000,
52000.000000,MOBILE_STATION_17,17,56.000000,187.000000,0.000000,
52000.000000,MOBILE_STATION_18,18,261.000000,247.000000,0.000000,
52000.000000,MOBILE_STATION_19,19,294.000000,6.000000,0.000000,
52000.000000,MOBILE_STATION_20,20,33.000000,277.000000,0.000000,
52000.000000,MOBILE_STATION_21,21,2.000000,6.000000,0.000000,
53000.000000,MOBILE_STATION_6,6,20.000000,4.000000,0.000000,
53000.000000,MOBILE_STATION_7,7,0.000000,20.000000,0.000000,
53000.000000,MOBILE_STATION_8,8,11.000000,226.000000,0.000000,
53000.000000,MOBILE_STATION_9,9,22.000000,46.000000,0.000000,
53000.000000,MOBILE_STATION_10,10,40.000000,6.000000,0.000000,
53000.000000,MOBILE_STATION_11,11,63.000000,73.000000,0.000000,
53000.000000,MOBILE_STATION_12,12,68.000000,237.000000,0.000000,
53000.000000,MOBILE_STATION_13,13,144.000000,147.000000,0.000000,
53000.000000,MOBILE_STATION_14,14,130.000000,197.000000,0.000000,
53000.000000,MOBILE_STATION_15,15,99.000000,34.000000,0.000000,
53000.000000,MOBILE_STATION_16,16,223.000000,37.000000,0.000000,
53000.000000,MOBILE_STATION_17,17,287.000000,121.000000,0.000000,
53000.000000,MOBILE_STATION_18,18,248.000000,141.000000,0.000000,
53000.000000,MOBILE_STATION_19,19,311.000000,0.000000,0.000000,
53000.000000,MOBILE_STATION_20,20,30.000000,275.000000,0.000000,
53000.000000,MOBILE_STATION_21,21,0.000000,8.000000,0.000000,
54000.000000,MOBILE_STATION_6,6,17.000000,6.000000,0.000000,
54000.000000,MOBILE_STATION_7,7,17.000000,10.000000,0.000000,
54000.000000,MOBILE_STATION_8,8,29.000000,204.000000,0.000000,
54000.000000,MOBILE_STATION_9,9,32.000000,57.000000,0.000000,
54000.000000,MOBILE_STATION_10,10,53.000000,24.000000,0.000000,
54000.000000,MOBILE_STATION_11,11,41.000000,53.000000,0.000000,
54000.000000,MOBILE_STATION_12,12,8.000000,317.000000,0.000000,
54000.000000,MOBILE_STATION_13,13,140.000000,97.000000,0.000000,
54000.000000,MOBILE_STATION_14,14,140.000000,68.000000,0.000000,
54000.000000,MOBILE_STATION_15,15,116.000000,27.000000,0.000000,
54000.000000,MOBILE_STATION_16,16,229.000000,48.000000,0.000000,
54000.000000,MOBILE_STATION_17,17,65.000000,200.000000,0.000000,
54000.000000,MOBILE_STATION_18,18,239.000000,235.000000,0.000000,
54000.000000,MOBILE_STATION_19,19,309.000000,1.000000,0.000000,
54000.000000,MOBILE_STATION_20,20,33.000000,280.000000,0.000000,
54000.000000,MOBILE_STATION_21,21,1.000000,18.000000,0.000000,
55000.000000,MOBILE_STATION_6,6,7.000000,17.000000,0.000000,
55000.000000,MOBILE_STATION_7,7,11.000000,8.000000,0.000000,
55000.000000,MOBILE_STATION_8,8,1.000000,216.000000,0.000000,
55000.000000,MOBILE_STATION_9,9,29.000000,46.000000,0.000000,
55000.000000,MOBILE_STATION_10,10,64.000000,37.000000,0.000000,
55000.000000,MOBILE_STATION_11,11,75.000000,59.000000,0.000000,
55000.000000,MOBILE_STATION_12,12,68.000000,235.000000,0.000000,
55000.000000,MOBILE_STATION_13,13,133.000000,130.000000,0.000000,
55000.000000,MOBILE_STATION_14,14,101.000000,178.000000,0.000000,
55000.000000,MOBILE_STATION_15,15,98.000000,32.000000,0.000000,
55000.000000,MOBILE_STATION_16,16,199.000000,19.000000,0.000000,
55000.000000,MOBILE_STATION_17,17,272.000000,99.000000,0.000000,
55000.000000,MOBILE_STATION_18,18,247.000000,140.000000,0.000000,
55000.000000,MOBILE_STATION_19,19,290.000000,19.000000,0.000000,
55000.000000,MOBILE_STATION_20,20,45.000000,290.000000,0.000000,
55000.000000,MOBILE_STATION_21,21,4.000000,12.000000,0.000000,
56000.000000,MOBILE_STATION_6,6,8.000000,6.000000,0.000000,
56000.000000,MOBILE_STATION_7,7,15.000000,11.000000,0.000000,
56000.000000,MOBILE_STATION_8,8,15.000000,204.000000,0.000000,
56000.000000,MOBILE_STATION_9,9,35.000000,50.000000,0.000000,
56000.000000,MOBILE_STATION_10,10,6.000000,29.000000,0.000000,
56000.000000,MOBILE_STATION_11,11,17.000000,44.000000,0.000000,
56000.000000,MOBILE_STATION_12,12,71.000000,233.000000,0.000000,
56000.000000,MOBILE_STATION_13,13,136.000000,114.000000,0.000000,
56000.000000,MOBILE_STATION_14,14,131.000000,70.000000,0.000000,
56000.000000,MOBILE_STATION_15,15,101.000000,5.000000,0.000000,
56000.000000,MOBILE_STATION_16,16,223.000000,34.000000,0.000000,
56000.000000,MOBILE_STATION_17,17,55.000000,190.000000,0.000000,
56000.000000,MOBILE_STATION_18,18,257.000000,213.000000,0.000000,
56000.000000,MOBILE_STATION_19,19,287.000000,19.000000,0.000000,
56000.000000,MOBILE_STATION_20,20,15.000000,273.000000,0.000000,
56000.000000,MOBILE_STATION_21,21,0.000000,13.000000,0.000000,
57000.000000,MOBILE_STATION_6,6,22.000000,7.000000,0.000000,
57000.000000,MOBILE_STATION_7,7,7.000000,6.000000,0.000000,
57000.000000,MOBILE_STATION_8,8,11.000000,215.000000,0.000000,
57000.000000,MOBILE_STATION_9,9,16.000000,29.000000,0.000000,
57000.000000,MOBILE_STATION_10,10,50.000000,39.000000,0.000000,
57000.000000,MOBILE_STATION_11,11,77.000000,45.000000,0.000000,
57000.000000,MOBILE_STATION_12,12,47.000000,209.000000,0.000000,
57000.000000,MOBILE_STATION_13,13,131.000000,121.000000,0.000000,
57000.000000,MOBILE_STATION_14,14,103.000000,178.000000,0.000000,
57000.000000,MOBILE_STATION_15,15,108.000000,35.000000,0.000000,
57000.000000,MOBILE_STATION_16,16,211.000000,41.000000,0.000000,
57000.000000,MOBILE_STATION_17,17,270.000000,114.000000,0.000000,
57000.000000,MOBILE_STATION_18,18,237.000000,131.000000,0.000000,
57000.000000,MOBILE_STATION_19,19,263.000000,16.000000,0.000000,
57000.000000,MOBILE_STATION_20,20,47.000000,285.000000,0.000000,
57000.000000,MOBILE_STATION_21,21,5.000000,22.000000,0.000000,
58000.000000,MOBILE_STATION_6,6,27.000000,11.000000,0.000000,
58000.000000,MOBILE_STATION_7,7,11.000000,5.000000,0.000000,
58000.000000,MOBILE_STATION_8,8,5.000000,218.000000,0.000000,
58000.000000,MOBILE_STATION_9,9,12.000000,30.000000,0.000000,
58000.000000,MOBILE_STATION_10,10,22.000000,28.000000,0.000000,
58000.000000,MOBILE_STATION_11,11,8.000000,44.000000,0.000000,
58000.000000,MOBILE_STATION_12,12,73.000000,220.000000,0.000000,
58000.000000,MOBILE_STATION_13,13,128.000000,99.000000,0.000000,
58000.000000,MOBILE_STATION_14,14,117.000000,69.000000,0.000000,
58000.000000,MOBILE_STATION_15,15,87.000000,7.000000,0.000000,
58000.000000,MOBILE_STATION_16,16,232.000000,33.000000,0.000000,
58000.000000,MOBILE_STATION_17,17,35.000000,185.000000,0.000000,
58000.000000,MOBILE_STATION_18,18,264.000000,204.000000,0.000000,
58000.000000,MOBILE_STATION_19,19,278.000000,4.000000,0.000000,
58000.000000,MOBILE_STATION_20,20,16.000000,273.000000,0.000000,
58000.000000,MOBILE_STATION_21,21,22.000000,15.000000,0.000000,
59000.000000,MOBILE_STATION_6,6,43.000000,30.000000,0.000000,
59000.000000,MOBILE_STATION_7,7,18.000000,9.000000,0.000000,
59000.000000,MOBILE_STATION_8,8,24.000000,203.000000,0.000000,
59000.000000,MOBILE_STATION_9,9,16.000000,16.000000,0.000000,
59000.000000,MOBILE_STATION_10,10,30.000000,21.000000,0.000000,
59000.000000,MOBILE_STATION_11,11,57.000000,13.000000,0.000000,
59000.000000,MOBILE_STATION_12,12,58.000000,203.000000,0.000000,
59000.000000,MOBILE_STATION_13,13,132.000000,119.000000,0.000000,
59000.000000,MOBILE_STATION_14,14,85.000000,181.000000,0.000000,
59000.000000,MOBILE_STATION_15,15,96.000000,14.000000,0.000000,
59000.000000,MOBILE_STATION_16,16,187.000000,22.000000,0.000000,
59000.000000,MOBILE_STATION_17,17,251.000000,94.000000,0.000000,
59000.000000,MOBILE_STATION_18,18,233.000000,135.000000,0.000000,
59000.000000,MOBILE_STATION_19,19,245.000000,23.000000,0.000000,
59000.000000,MOBILE_STATION_20,20,29.000000,277.000000,0.000000,
59000.000000,MOBILE_STATION_21,21,9.000000,19.000000,0.000000,
60000.000000,MOBILE_STATION_6,6,12.000000,1.000000,0.000000,
60000.000000,MOBILE_STATION_7,7,9.000000,12.000000,0.000000,
60000.000000,MOBILE_STATION_8,8,22.000000,187.000000,0.000000,
60000.000000,MOBILE_STATION_9,9,18.000000,21.000000,0.000000,
60000.000000,MOBILE_STATION_10,10,32.000000,18.000000,0.000000,
60000.000000,MOBILE_STATION_11,11,1.000000,42.000000,0.000000,
60000.000000,MOBILE_STATION_12,12,75.000000,216.000000,0.000000,
60000.000000,MOBILE_STATION_13,13,126.000000,78.000000,0.000000,
60000.000000,MOBILE_STATION_14,14,105.000000,52.000000,0.000000,
60000.000000,MOBILE_STATION_15,15,82.000000,3.000000,0.000000,
60000.000000,MOBILE_STATION_16,16,247.000000,17.000000,0.000000,
60000.000000,MOBILE_STATION_17,17,19.000000,172.000000,0.000000,
60000.000000,MOBILE_STATION_18,18,260.000000,189.000000,0.000000,
60000.000000,MOBILE_STATION_19,19,255.000000,7.000000,0.000000,
60000.000000,MOBILE_STATION_20,20,38.000000,268.000000,0.000000,
60000.000000,MOBILE_STATION_21,21,16.000000,10.000000,0.000000,
61000.000000,MOBILE_STATION_6,6,42.000000,32.000000,0.000000,
61000.000000,MOBILE_STATION_7,7,9.000000,21.000000,0.000000,
61000.000000,MOBILE_STATION_8,8,10.000000,173.000000,0.000000,
61000.000000,MOBILE_STATION_9,9,15.000000,6.000000,0.000000,
61000.000000,MOBILE_STATION_10,10,21.000000,27.000000,0.000000,
61000.000000,MOBILE_STATION_11,11,43.000000,12.000000,0.000000,
61000.000000,MOBILE_STATION_12,12,59.000000,185.000000,0.000000,
61000.000000,MOBILE_STATION_13,13,96.000000,125.000000,0.000000,
61000.000000,MOBILE_STATION_14,14,77.000000,185.000000,0.000000,
61000.000000,MOBILE_STATION_15,15,63.000000,1.000000,0.000000,
61000.000000,MOBILE_STATION_16,16,193.000000,15.000000,0.000000,
61000.000000,MOBILE_STATION_17,17,250.000000,78.000000,0.000000,
61000.000000,MOBILE_STATION_18,18,223.000000,125.000000,0.000000,
61000.000000,MOBILE_STATION_19,19,247.000000,2.000000,0.000000,
61000.000000,MOBILE_STATION_20,20,19.000000,238.000000,0.000000,
61000.000000,MOBILE_STATION_21,21,18.000000,10.000000,0.000000,
62000.000000,MOBILE_STATION_6,6,33.000000,33.000000,0.000000,
62000.000000,MOBILE_STATION_7,7,7.000000,15.000000,0.000000,
62000.000000,MOBILE_STATION_8,8,4.000000,195.000000,0.000000,
62000.000000,MOBILE_STATION_9,9,9.000000,23.000000,0.000000,
62000.000000,MOBILE_STATION_10,10,2.000000,18.000000,0.000000,
62000.000000,MOBILE_STATION_11,11,47.000000,13.000000,0.000000,
62000.000000,MOBILE_STATION_12,12,56.000000,215.000000,0.000000,
62000.000000,MOBILE_STATION_13,13,105.000000,66.000000,0.000000,
62000.000000,MOBILE_STATION_14,14,101.000000,25.000000,0.000000,
62000.000000,MOBILE_STATION_15,15,81.000000,15.000000,0.000000,
62000.000000,MOBILE_STATION_16,16,261.000000,6.000000,0.000000,
62000.000000,MOBILE_STATION_17,17,13.000000,170.000000,0.000000,
62000.000000,MOBILE_STATION_18,18,241.000000,192.000000,0.000000,
62000.000000,MOBILE_STATION_19,19,246.000000,16.000000,0.000000,
62000.000000,MOBILE_STATION_20,20,33.000000,259.000000,0.000000,
62000.000000,MOBILE_STATION_21,21,3.000000,2.000000,0.000000,
63000.000000,MOBILE_STATION_6,6,49.000000,24.000000,0.000000,
63000.000000,MOBILE_STATION_7,7,18.000000,17.000000,0.000000,
63000.000000,MOBILE_STATION_8,8,4.000000,164.000000,0.000000,
63000.000000,MOBILE_STATION_9,9,3.000000,6.000000,0.000000,
63000.000000,MOBILE_STATION_10,10,16.000000,5.000000,0.000000,
63000.000000,MOBILE_STATION_11,11,27.000000,11.000000,0.000000,
63000.000000,MOBILE_STATION_12,12,54.000000,182.000000,0.000000,
63000.000000,MOBILE_STATION_13,13,94.000000,102.000000,0.000000,
63000.000000,MOBILE_STATION_14,14,77.000000,175.000000,0.000000,
63000.000000,MOBILE_STATION_15,15,58.000000,2.000000,0.000000,
63000.000000,MOBILE_STATION_16,16,183.000000,7.000000,0.000000,
63000.000000,MOBILE_STATION_17,17,217.000000,57.000000,0.000000,
63000.000000,MOBILE_STATION_18,18,230.000000,116.000000,0.000000,
63000.000000,MOBILE_STATION_19,19,241.000000,11.000000,0.000000,
63000.000000,MOBILE_STATION_20,20,25.000000,266.000000,0.000000,
63000.000000,MOBILE_STATION_21,21,32.000000,19.000000,0.000000,
64000.000000,MOBILE_STATION_6,6,18.000000,15.000000,0.000000,
64000.000000,MOBILE_STATION_7,7,5.000000,25.000000,0.000000,
64000.000000,MOBILE_STATION_8,8,3.000000,174.000000,0.000000,
64000.000000,MOBILE_STATION_9,9,7.000000,25.000000,0.000000,
64000.000000,MOBILE_STATION_10,10,28.000000,1.000000,0.000000,
64000.000000,MOBILE_STATION_11,11,43.000000,1.000000,0.000000,
64000.000000,MOBILE_STATION_12,12,58.000000,216.000000,0.000000,
64000.000000,MOBILE_STATION_13,13,96.000000,43.000000,0.000000,
64000.000000,MOBILE_STATION_14,14,108.000000,41.000000,0.000000,
64000.000000,MOBILE_STATION_15,15,76.000000,9.000000,0.000000,
64000.000000,MOBILE_STATION_16,16,260.000000,4.000000,0.000000,
64000.000000,MOBILE_STATION_17,17,218.000000,52.000000,0.000000,
64000.000000,MOBILE_STATION_18,18,253.000000,194.000000,0.000000,
64000.000000,MOBILE_STATION_19,19,233.000000,4.000000,0.000000,
64000.000000,MOBILE_STATION_20,20,30.000000,253.000000,0.000000,
64000.000000,MOBILE_STATION_21,21,36.000000,1.000000,0.000000,
65000.000000,MOBILE_STATION_6,6,42.000000,31.000000,0.000000,
65000.000000,MOBILE_STATION_7,7,9.000000,9.000000,0.000000,
65000.000000,MOBILE_STATION_8,8,0.000000,163.000000,0.000000,
65000.000000,MOBILE_STATION_9,9,22.000000,5.000000,0.000000,
65000.000000,MOBILE_STATION_10,10,8.000000,11.000000,0.000000,
65000.000000,MOBILE_STATION_11,11,21.000000,13.000000,0.000000,
65000.000000,MOBILE_STATION_12,12,41.000000,195.000000,0.000000,
65000.000000,MOBILE_STATION_13,13,90.000000,66.000000,0.000000,
65000.000000,MOBILE_STATION_14,14,67.000000,176.000000,0.000000,
65000.000000,MOBILE_STATION_15,15,32.000000,7.000000,0.000000,
65000.000000,MOBILE_STATION_16,16,267.000000,10.000000,0.000000,
65000.000000,MOBILE_STATION_17,17,206.000000,68.000000,0.000000,
65000.000000,MOBILE_STATION_18,18,208.000000,111.000000,0.000000,
65000.000000,MOBILE_STATION_19,19,210.000000,12.000000,0.000000,
65000.000000,MOBILE_STATION_20,20,34.000000,261.000000,0.000000,
65000.000000,MOBILE_STATION_21,21,39.000000,7.000000,0.000000,
66000.000000,MOBILE_STATION_6,6,24.000000,34.000000,0.000000,
66000.000000,MOBILE_STATION_7,7,0.000000,12.000000,0.000000,
66000.000000,MOBILE_STATION_8,8,12.000000,188.000000,0.000000,
66000.000000,MOBILE_STATION_9,9,19.000000,6.000000,0.000000,
66000.000000,MOBILE_STATION_10,10,25.000000,12.000000,0.000000,
66000.000000,MOBILE_STATION_11,11,49.000000,9.000000,0.000000,
66000.000000,MOBILE_STATION_12,12,61.000000,214.000000,0.000000,
66000.000000,MOBILE_STATION_13,13,72.000000,42.000000,0.000000,
66000.000000,MOBILE_STATION_14,14,126.000000,30.000000,0.000000,
66000.000000,MOBILE_STATION_15,15,69.000000,8.000000,0.000000,
66000.000000,MOBILE_STATION_16,16,252.000000,7.000000,0.000000,
66000.000000,MOBILE_STATION_17,17,230.000000,38.000000,0.000000,
66000.000000,MOBILE_STATION_18,18,243.000000,195.000000,0.000000,
66000.000000,MOBILE_STATION_19,19,219.000000,10.000000,0.000000,
66000.000000,MOBILE_STATION_20,20,15.000000,238.000000,0.000000,
66000.000000,MOBILE_STATION_21,21,17.000000,1.000000,0.000000,
67000.000000,MOBILE_STATION_6,6,46.000000,41.000000,0.000000,
67000.000000,MOBILE_STATION_7,7,23.000000,3.000000,0.000000,
67000.000000,MOBILE_STATION_8,8,12.000000,157.000000,0.000000,
67000.000000,MOBILE_STATION_9,9,33.000000,14.000000,0.000000,
67000.000000,MOBILE_STATION_10,10,35.000000,2.000000,0.000000,
67000.000000,MOBILE_STATION_11,11,19.000000,27.000000,0.000000,
67000.000000,MOBILE_STATION_12,12,15.000000,154.000000,0.000000,
67000.000000,MOBILE_STATION_13,13,65.000000,71.000000,0.000000,
67000.000000,MOBILE_STATION_14,14,60.000000,177.000000,0.000000,
67000.000000,MOBILE_STATION_15,15,62.000000,21.000000,0.000000,
67000.000000,MOBILE_STATION_16,16,240.000000,22.000000,0.000000,
67000.000000,MOBILE_STATION_17,17,210.000000,46.000000,0.000000,
67000.000000,MOBILE_STATION_18,18,197.000000,96.000000,0.000000,
67000.000000,MOBILE_STATION_19,19,174.000000,1.000000,0.000000,
67000.000000,MOBILE_STATION_20,20,47.000000,263.000000,0.000000,
67000.000000,MOBILE_STATION_21,21,42.000000,3.000000,0.000000,
68000.000000,MOBILE_STATION_6,6,29.000000,19.000000,0.000000,
68000.000000,MOBILE_STATION_7,7,16.000000,11.000000,0.000000,
68000.000000,MOBILE_STATION_8,8,16.000000,154.000000,0.000000,
68000.000000,MOBILE_STATION_9,9,35.000000,5.000000,0.000000,
68000.000000,MOBILE_STATION_10,10,8.000000,9.000000,0.000000,
68000.000000,MOBILE_STATION_11,11,48.000000,14.000000,0.000000,
68000.000000,MOBILE_STATION_12,12,59.000000,203.000000,0.000000,
68000.000000,MOBILE_STATION_13,13,88.000000,30.000000,0.000000,
68000.000000,MOBILE_STATION_14,14,117.000000,18.000000,0.000000,
68000.000000,MOBILE_STATION_15,15,66.000000,6.000000,0.000000,
68000.000000,MOBILE_STATION_16,16,250.000000,34.000000,0.000000,
68000.000000,MOBILE_STATION_17,17,241.000000,17.000000,0.000000,
68000.000000,MOBILE_STATION_18,18,224.000000,193.000000,0.000000,
68000.000000,MOBILE_STATION_19,19,213.000000,20.000000,0.000000,
68000.000000,MOBILE_STATION_20,20,5.000000,232.000000,0.000000,
68000.000000,MOBILE_STATION_21,21,9.000000,7.000000,0.000000,
69000.000000,MOBILE_STATION_6,6,51.000000,40.000000,0.000000,
69000.000000,MOBILE_STATION_7,7,37.000000,12.000000,0.000000,
69000.000000,MOBILE_STATION_8,8,16.000000,168.000000,0.000000,
69000.000000,MOBILE_STATION_9,9,35.000000,15.000000,0.000000,
69000.000000,MOBILE_STATION_10,10,10.000000,29.000000,0.000000,
69000.000000,MOBILE_STATION_11,11,30.000000,27.000000,0.000000,
69000.000000,MOBILE_STATION_12,12,24.000000,124.000000,0.000000,
69000.000000,MOBILE_STATION_13,13,54.000000,33.000000,0.000000,
69000.000000,MOBILE_STATION_14,14,62.000000,176.000000,0.000000,
69000.000000,MOBILE_STATION_15,15,52.000000,25.000000,0.000000,
69000.000000,MOBILE_STATION_16,16,226.000000,14.000000,0.000000,
69000.000000,MOBILE_STATION_17,17,204.000000,27.000000,0.000000,
69000.000000,MOBILE_STATION_18,18,210.000000,103.000000,0.000000,
69000.000000,MOBILE_STATION_19,19,193.000000,9.000000,0.000000,
69000.000000,MOBILE_STATION_20,20,45.000000,253.000000,0.000000,
69000.000000,MOBILE_STATION_21,21,32.000000,8.000000,0.000000,
70000.000000,MOBILE_STATION_6,6,15.000000,18.000000,0.000000,
70000.000000,MOBILE_STATION_7,7,17.000000,26.000000,0.000000,
70000.000000,MOBILE_STATION_8,8,7.000000,148.000000,0.000000,
70000.000000,MOBILE_STATION_9,9,42.000000,12.000000,0.000000,
70000.000000,MOBILE_STATION_10,10,11.000000,0.000000,0.000000,
70000.000000,MOBILE_STATION_11,11,46.000000,3.000000,0.000000,
70000.000000,MOBILE_STATION_12,12,37.000000,189.000000,0.000000,
70000.000000,MOBILE_STATION_13,13,96.000000,14.000000,0.000000,
70000.000000,MOBILE_STATION_14,14,125.000000,10.000000,0.000000,
70000.000000,MOBILE_STATION_15,15,70.000000,12.000000,0.000000,
70000.000000,MOBILE_STATION_16,16,207.000000,20.000000,0.000000,
70000.000000,MOBILE_STATION_17,17,231.000000,18.000000,0.000000,
70000.000000,MOBILE_STATION_18,18,217.000000,152.000000,0.000000,
70000.000000,MOBILE_STATION_19,19,198.000000,9.000000,0.000000,
70000.000000,MOBILE_STATION_20,20,20.000000,222.000000,0.000000,
70000.000000,MOBILE_STATION_21,21,11.000000,18.000000,0.000000,
71000.000000,MOBILE_STATION_6,6,17.000000,17.000000,0.000000,
71000.000000,MOBILE_STATION_7,7,41.000000,4.000000,0.000000,
71000.000000,MOBILE_STATION_8,8,4.000000,157.000000,0.000000,
71000.000000,MOBILE_STATION_9,9,32.000000,0.000000,0.000000,
71000.000000,MOBILE_STATION_10,10,4.000000,20.000000,0.000000,
71000.000000,MOBILE_STATION_11,11,21.000000,19.000000,0.000000,
71000.000000,MOBILE_STATION_12,12,10.000000,112.000000,0.000000,
71000.000000,MOBILE_STATION_13,13,31.000000,25.000000,0.000000,
71000.000000,MOBILE_STATION_14,14,39.000000,162.000000,0.000000,
71000.000000,MOBILE_STATION_15,15,19.000000,36.000000,0.000000,
71000.000000,MOBILE_STATION_16,16,212.000000,23.000000,0.000000,
71000.000000,MOBILE_STATION_17,17,215.000000,10.000000,0.000000,
71000.000000,MOBILE_STATION_18,18,224.000000,108.000000,0.000000,
71000.000000,MOBILE_STATION_19,19,191.000000,5.000000,0.000000,
71000.000000,MOBILE_STATION_20,20,26.000000,253.000000,0.000000,
71000.000000,MOBILE_STATION_21,21,21.000000,13.000000,0.000000,
72000.000000,MOBILE_STATION_6,6,18.000000,12.000000,0.000000,
72000.000000,MOBILE_STATION_7,7,8.000000,1.000000,0.000000,
72000.000000,MOBILE_STATION_8,8,18.000000,134.000000,0.000000,
72000.000000,MOBILE_STATION_9,9,48.000000,3.000000,0.000000,
72000.000000,MOBILE_STATION_10,10,8.000000,26.000000,0.000000,
72000.000000,MOBILE_STATION_11,11,31.000000,3.000000,0.000000,
72000.000000,MOBILE_STATION_12,12,52.000000,188.000000,0.000000,
72000.000000,MOBILE_STATION_13,13,21.000000,33.000000,0.000000,
72000.000000,MOBILE_STATION_14,14,112.000000,18.000000,0.000000,
